"variable" "value" "group" "Succession" "Succession_numeric" "Community"
"61918" "GH77" 0.976705990655192 "GH" "Forest" 3 "Bacteria"
"61919" "GH77" 0.916734219812906 "GH" "Forest" 3 "Bacteria"
"61920" "GH77" 0.929119230100566 "GH" "Forest" 3 "Bacteria"
"61921" "GH77" 0.953356041320964 "GH" "Forest" 3 "Bacteria"
"61922" "GH77" 0.94717408599802 "GH" "Forest" 3 "Bacteria"
"61923" "GH77" 0.917019600748075 "GH" "Forest" 3 "Bacteria"
"61924" "GH77" 0.83561397004272 "GH" "Forest" 3 "Bacteria"
"61925" "GH77" 0.937121067100739 "GH" "Forest" 3 "Bacteria"
"61926" "GH77" 0.961021315135873 "GH" "Forest" 3 "Bacteria"
"61927" "GH77" 0.947376739653091 "GH" "Forest" 3 "Bacteria"
"61928" "GH77" 0.71030430535656 "GH" "Forest" 3 "Bacteria"
"61929" "GH77" 0.9118302035259 "GH" "Forest" 3 "Bacteria"
"61930" "GH77" 0.956912693343923 "GH" "Forest" 3 "Bacteria"
"61931" "GH77" 0.858545756800933 "GH" "Forest" 3 "Bacteria"
"61932" "GH77" 0.872879055544186 "GH" "Forest" 3 "Bacteria"
"61933" "GH77" 0.594905197312044 "GH" "Forest" 3 "Bacteria"
"61934" "GH77" 0.906521096286916 "GH" "Forest" 3 "Bacteria"
"61935" "GH77" 0.964473565774148 "GH" "Forest" 3 "Bacteria"
"61936" "GH77" 0.927216169718131 "GH" "Forest" 3 "Bacteria"
"61937" "GH77" 0.757601008830817 "GH" "Forest" 3 "Bacteria"
"61938" "GH77" 0.871178017172081 "GH" "Forest" 3 "Bacteria"
"61939" "GH77" 0.9455533013417 "GH" "Forest" 3 "Bacteria"
"61940" "GH77" 0.954258082072837 "GH" "Forest" 3 "Bacteria"
"61941" "GH77" 0.968019087610673 "GH" "Forest" 3 "Bacteria"
"61942" "GH77" 0.972988676752771 "GH" "Forest" 3 "Bacteria"
"61943" "GH77" 0.95822817482926 "GH" "Forest" 3 "Bacteria"
"61944" "GH77" 0.942127537404647 "GH" "Forest" 3 "Bacteria"
"61945" "GH77" 0.908205299423662 "GH" "Forest" 3 "Bacteria"
"61946" "GH77" 0.997298812452962 "GH" "Forest" 3 "Bacteria"
"61947" "GH77" 0.939948096120867 "GH" "Forest" 3 "Bacteria"
"61948" "GH77" 0.957215638951976 "GH" "Forest" 3 "Bacteria"
"61949" "GH77" 0.979406671689748 "GH" "Forest" 3 "Bacteria"
"61950" "GH77" 0.97775630991716 "GH" "Forest" 3 "Bacteria"
"61951" "GH77" 0.911258448877069 "GH" "Forest" 3 "Bacteria"
"61952" "GH77" 0.95691189034022 "GH" "Forest" 3 "Bacteria"
"61953" "GH77" 0.975915703854439 "GH" "Forest" 3 "Bacteria"
"61954" "GH77" 0.993538604273739 "GH" "Forest" 3 "Bacteria"
"61955" "GH77" 0.991324422955749 "GH" "Forest" 3 "Bacteria"
"61956" "GH77" 0.964774939455218 "GH" "Forest" 3 "Bacteria"
"61957" "GH77" 0.943842768470149 "GH" "Forest" 3 "Bacteria"
"61958" "GH77" 0.915162961754212 "GH" "Forest" 3 "Bacteria"
"61959" "GH77" 0.999999851953097 "GH" "Forest" 3 "Bacteria"
"61960" "GH77" 0.96781561919085 "GH" "Forest" 3 "Bacteria"
"61961" "GH77" 0.981066522127952 "GH" "Forest" 3 "Bacteria"
"61962" "GH77" 0.986259862152951 "GH" "Forest" 3 "Bacteria"
"61963" "GH77" 0.923973421377035 "GH" "Forest" 3 "Bacteria"
"61964" "GH77" 0.900430434370036 "GH" "Forest" 3 "Bacteria"
"61965" "GH77" 0.957971415296516 "GH" "Forest" 3 "Bacteria"
"61966" "GH77" 0.810897442546682 "GH" "Forest" 3 "Bacteria"
"61967" "GH77" 0.979874766951375 "GH" "Forest" 3 "Bacteria"
"61968" "GH77" 0.880140917939538 "GH" "Forest" 3 "Bacteria"
"61969" "GH77" 0.777896419523689 "GH" "Forest" 3 "Bacteria"
"61970" "GH77" 0.646848174187346 "GH" "Forest" 3 "Bacteria"
"61971" "GH77" 0.898652258237441 "GH" "Forest" 3 "Bacteria"
"61972" "GH77" 0.910996659057408 "GH" "Forest" 3 "Bacteria"
"61973" "GH77" 0.805164570441684 "GH" "Forest" 3 "Bacteria"
"61974" "GH77" 0.877300202296604 "GH" "Forest" 3 "Bacteria"
"61975" "GH79" 0.701995481177684 "GH" "Forest" 3 "Bacteria"
"61976" "GH79" 0.974847971416599 "GH" "Forest" 3 "Bacteria"
"61977" "GH79" 0.978495813438856 "GH" "Forest" 3 "Bacteria"
"61978" "GH79" 0.823490779860215 "GH" "Forest" 3 "Bacteria"
"61979" "GH79" 0.962898671578953 "GH" "Forest" 3 "Bacteria"
"61980" "GH79" 0.813580480773427 "GH" "Forest" 3 "Bacteria"
"61981" "GH79" 0.952271195372607 "GH" "Forest" 3 "Bacteria"
"61982" "GH79" 0.942558574039122 "GH" "Forest" 3 "Bacteria"
"61983" "GH79" 0.932002627190951 "GH" "Forest" 3 "Bacteria"
"61984" "GH79" 0.879669115074806 "GH" "Forest" 3 "Bacteria"
"61985" "GH79" 0.891828994629559 "GH" "Forest" 3 "Bacteria"
"61986" "GH79" 0.90548895940412 "GH" "Forest" 3 "Bacteria"
"61987" "GH79" 0.909155838273517 "GH" "Forest" 3 "Bacteria"
"61988" "GH79" 0.969462837725548 "GH" "Forest" 3 "Bacteria"
"61989" "GH79" 0.993222826286213 "GH" "Forest" 3 "Bacteria"
"61990" "GH79" 0.947991631715454 "GH" "Forest" 3 "Bacteria"
"61991" "GH79" 0.971372157848879 "GH" "Forest" 3 "Bacteria"
"61992" "GH79" 0.896062891852593 "GH" "Forest" 3 "Bacteria"
"61993" "GH79" 0.913084833900204 "GH" "Forest" 3 "Bacteria"
"61994" "GH79" 0.459143653158936 "GH" "Forest" 3 "Bacteria"
"61995" "GH79" 0.962080450695598 "GH" "Forest" 3 "Bacteria"
"61996" "GH79" 0.951989471983339 "GH" "Forest" 3 "Bacteria"
"61997" "GH79" 0.948370640301158 "GH" "Forest" 3 "Bacteria"
"61998" "GH79" 0.986233794784724 "GH" "Forest" 3 "Bacteria"
"61999" "GH79" 0.979530548340253 "GH" "Forest" 3 "Bacteria"
"62000" "GH79" 0.998931507816729 "GH" "Forest" 3 "Bacteria"
"62001" "GH79" 0.942202757194328 "GH" "Forest" 3 "Bacteria"
"62002" "GH79" 0.6932958305592 "GH" "Forest" 3 "Bacteria"
"62003" "GH79" 0.425279005302208 "GH" "Forest" 3 "Bacteria"
"62004" "GH79" 0.986828607278953 "GH" "Forest" 3 "Bacteria"
"62005" "GH79" 0.790719982778867 "GH" "Forest" 3 "Bacteria"
"62006" "GH79" 0.971259908191828 "GH" "Forest" 3 "Bacteria"
"62007" "GH79" 0.826360940172577 "GH" "Forest" 3 "Bacteria"
"62008" "GH79" 0.919770197862283 "GH" "Forest" 3 "Bacteria"
"62009" "GH79" 0.998075604528303 "GH" "Forest" 3 "Bacteria"
"62010" "GH79" 0.989136422916626 "GH" "Forest" 3 "Bacteria"
"62011" "GH79" 0.994187291811101 "GH" "Forest" 3 "Bacteria"
"62012" "GH79" 0.950550820152174 "GH" "Forest" 3 "Bacteria"
"62013" "GH79" 0.910586560366314 "GH" "Forest" 3 "Bacteria"
"62014" "GH79" 0.959072579816987 "GH" "Forest" 3 "Bacteria"
"62015" "GH79" 0.971353973276425 "GH" "Forest" 3 "Bacteria"
"62016" "GH79" 0.940215293636873 "GH" "Forest" 3 "Bacteria"
"62017" "GH79" 0.740367102815331 "GH" "Forest" 3 "Bacteria"
"62018" "GH79" 0.9504535236055 "GH" "Forest" 3 "Bacteria"
"62019" "GH79" 0.775309472713598 "GH" "Forest" 3 "Bacteria"
"62020" "GH79" 0.81315710948719 "GH" "Forest" 3 "Bacteria"
"62021" "GH79" 0.82220509537195 "GH" "Forest" 3 "Bacteria"
"62022" "GH79" 0.847456972574144 "GH" "Forest" 3 "Bacteria"
"62023" "GH79" 0.997961771009387 "GH" "Forest" 3 "Bacteria"
"62024" "GH79" 0.916408914692354 "GH" "Forest" 3 "Bacteria"
"62025" "GH79" 0.978583328046314 "GH" "Forest" 3 "Bacteria"
"62026" "GH79" 0.994130403988915 "GH" "Forest" 3 "Bacteria"
"62027" "GH79" 0.973780434762797 "GH" "Forest" 3 "Bacteria"
"62028" "GH79" 0.834409891536768 "GH" "Forest" 3 "Bacteria"
"62029" "GH79" 0.969610336140054 "GH" "Forest" 3 "Bacteria"
"62030" "GH79" 0.978709397301535 "GH" "Forest" 3 "Bacteria"
"62031" "GH79" 0.932551431322322 "GH" "Forest" 3 "Bacteria"
"62032" "GH79" 0.894087444146892 "GH" "Forest" 3 "Bacteria"
"62033" "GH79" 0.95417188576545 "GH" "Forest" 3 "Bacteria"
"62034" "GH79" 0.990421921612761 "GH" "Forest" 3 "Bacteria"
"62035" "GH79" 0.765414745658555 "GH" "Forest" 3 "Bacteria"
"62036" "GH79" 0.998253664330405 "GH" "Forest" 3 "Bacteria"
"62037" "GH79" 0.965636870251385 "GH" "Forest" 3 "Bacteria"
"62038" "GH79" 0.870962794858262 "GH" "Forest" 3 "Bacteria"
"62039" "GH79" 0.970244578726466 "GH" "Forest" 3 "Bacteria"
"62040" "GH79" 0.914244153606758 "GH" "Forest" 3 "Bacteria"
"62041" "GH79" 0.960005410463943 "GH" "Forest" 3 "Bacteria"
"62042" "GH79" 0.994997910951576 "GH" "Forest" 3 "Bacteria"
"62043" "GH79" 0.988925939492839 "GH" "Forest" 3 "Bacteria"
"62044" "GH79" 0.9767528803584 "GH" "Forest" 3 "Bacteria"
"62045" "GH79" 0.994330042992012 "GH" "Forest" 3 "Bacteria"
"62046" "GH79" 0.852228150515522 "GH" "Forest" 3 "Bacteria"
"62047" "GH79" 0.712706584941933 "GH" "Forest" 3 "Bacteria"
"62048" "GH79" 0.883034935695002 "GH" "Forest" 3 "Bacteria"
"62049" "GH79" 0.985344329198129 "GH" "Forest" 3 "Bacteria"
"62050" "GH79" 0.999403421080782 "GH" "Forest" 3 "Bacteria"
"62051" "GH79" 0.998114230451203 "GH" "Forest" 3 "Bacteria"
"62052" "GH79" 0.983218912862424 "GH" "Forest" 3 "Bacteria"
"62053" "GH79" 0.730293170929446 "GH" "Forest" 3 "Bacteria"
"62054" "GH79" 0.993884373704118 "GH" "Forest" 3 "Bacteria"
"62055" "GH79" 0.91755079457522 "GH" "Forest" 3 "Bacteria"
"62056" "GH79" 0.86278742106684 "GH" "Forest" 3 "Bacteria"
"62057" "GH79" 0.915495469355074 "GH" "Forest" 3 "Bacteria"
"62058" "GH79" 0.924580451475831 "GH" "Forest" 3 "Bacteria"
"62059" "GH79" 0.990586653830192 "GH" "Forest" 3 "Bacteria"
"62060" "GH79" 0.906926236314613 "GH" "Forest" 3 "Bacteria"
"62061" "GH79" 0.970491312534869 "GH" "Forest" 3 "Bacteria"
"62062" "GH79" 0.978564504102861 "GH" "Forest" 3 "Bacteria"
"62063" "GH79" 0.836535731207033 "GH" "Forest" 3 "Bacteria"
"62064" "GH79" 0.673757853585471 "GH" "Forest" 3 "Bacteria"
"62065" "GH79" 0.998267488928349 "GH" "Forest" 3 "Bacteria"
"62066" "GH79" 0.755637389806644 "GH" "Forest" 3 "Bacteria"
"62067" "GH79" 0.809116196581985 "GH" "Forest" 3 "Bacteria"
"62068" "GH79" 0.986246032800682 "GH" "Forest" 3 "Bacteria"
"62069" "GH79" 0.689299711733217 "GH" "Forest" 3 "Bacteria"
"62070" "GH79" 0.964621432807729 "GH" "Forest" 3 "Bacteria"
"62071" "GH79" 0.834624875136715 "GH" "Forest" 3 "Bacteria"
"62072" "GH79" 0.986485618429452 "GH" "Forest" 3 "Bacteria"
"62073" "GH79" 0.947153851639469 "GH" "Forest" 3 "Bacteria"
"62074" "GH79" 0.95433507800239 "GH" "Forest" 3 "Bacteria"
"62075" "GH79" 0.98455647993619 "GH" "Forest" 3 "Bacteria"
"62076" "GH79" 0.874825749169119 "GH" "Forest" 3 "Bacteria"
"62077" "GH79" 0.983933795462712 "GH" "Forest" 3 "Bacteria"
"62078" "GH79" 0.95255365834541 "GH" "Forest" 3 "Bacteria"
"62079" "GH79" 0.965956843228853 "GH" "Forest" 3 "Bacteria"
"62080" "GH79" 0.738388293691764 "GH" "Forest" 3 "Bacteria"
"62081" "GH79" 0.942807944481361 "GH" "Forest" 3 "Bacteria"
"62082" "GH79" 0.941444366193325 "GH" "Forest" 3 "Bacteria"
"62083" "GH79" 0.88755745490738 "GH" "Forest" 3 "Bacteria"
"62084" "GH79" 0.87498277387017 "GH" "Forest" 3 "Bacteria"
"62085" "GH79" 0.616175133460349 "GH" "Forest" 3 "Bacteria"
"62086" "GH79" 0.943594590416936 "GH" "Forest" 3 "Bacteria"
"62087" "GH79" 0.930114416002522 "GH" "Forest" 3 "Bacteria"
"62088" "GH79" 0.999873718022547 "GH" "Forest" 3 "Bacteria"
"62089" "GH79" 0.816805649906875 "GH" "Forest" 3 "Bacteria"
"62090" "GH79" 0.985393060345849 "GH" "Forest" 3 "Bacteria"
"62091" "GH79" 0.96038113578804 "GH" "Forest" 3 "Bacteria"
"62092" "GH79" 0.918590773501931 "GH" "Forest" 3 "Bacteria"
"62093" "GH79" 0.929542742098902 "GH" "Forest" 3 "Bacteria"
"62094" "GH79" 0.960424471831205 "GH" "Forest" 3 "Bacteria"
"62095" "GH79" 0.979846153385602 "GH" "Forest" 3 "Bacteria"
"62096" "GH79" 0.920943972303133 "GH" "Forest" 3 "Bacteria"
"62097" "GH79" 0.833407605951025 "GH" "Forest" 3 "Bacteria"
"62098" "GH79" 0.99381353256935 "GH" "Forest" 3 "Bacteria"
"62099" "GH79" 0.977282747230415 "GH" "Forest" 3 "Bacteria"
"62100" "GH79" 0.990775347775817 "GH" "Forest" 3 "Bacteria"
"62101" "GH79" 0.989458398125073 "GH" "Forest" 3 "Bacteria"
"62102" "GH79" 0.99789880258135 "GH" "Forest" 3 "Bacteria"
"62103" "GH79" 0.994569909787193 "GH" "Forest" 3 "Bacteria"
"62104" "GH79" 0.990304344879942 "GH" "Forest" 3 "Bacteria"
"62105" "GH79" 0.974170731849066 "GH" "Forest" 3 "Bacteria"
"62106" "GH79" 0.98822113649716 "GH" "Forest" 3 "Bacteria"
"62107" "GH79" 0.992270540789321 "GH" "Forest" 3 "Bacteria"
"62108" "GH79" 0.965684470325623 "GH" "Forest" 3 "Bacteria"
"62109" "GH79" 0.895650276395734 "GH" "Forest" 3 "Bacteria"
"62110" "GH79" 0.927914735015552 "GH" "Forest" 3 "Bacteria"
"62111" "GH79" 0.999094631827971 "GH" "Forest" 3 "Bacteria"
"62112" "GH79" 0.975700479478173 "GH" "Forest" 3 "Bacteria"
"62113" "GH79" 0.984472800309937 "GH" "Forest" 3 "Bacteria"
"62114" "GH79" 0.980385180321459 "GH" "Forest" 3 "Bacteria"
"62115" "GH79" 0.910100215992143 "GH" "Forest" 3 "Bacteria"
"62116" "GH79" 0.911702285958098 "GH" "Forest" 3 "Bacteria"
"62117" "GH79" 0.991264955199776 "GH" "Forest" 3 "Bacteria"
"62118" "GH79" 0.864306650471039 "GH" "Forest" 3 "Bacteria"
"62119" "GH79" 0.972521416614235 "GH" "Forest" 3 "Bacteria"
"62120" "GH79" 0.784939690637937 "GH" "Forest" 3 "Bacteria"
"62121" "GH79" 0.65588367360604 "GH" "Forest" 3 "Bacteria"
"62122" "GH79" 0.508165157768597 "GH" "Forest" 3 "Bacteria"
"62123" "GH79" 0.84726561322409 "GH" "Forest" 3 "Bacteria"
"62124" "GH79" 0.875788081690129 "GH" "Forest" 3 "Bacteria"
"62125" "GH79" 0.919993300639194 "GH" "Forest" 3 "Bacteria"
"62126" "GH79" 0.963931673824121 "GH" "Forest" 3 "Bacteria"
"62127" "GH8" 0.767747595069846 "GH" "Forest" 3 "Bacteria"
"62128" "GH8" 0.973089031768061 "GH" "Forest" 3 "Bacteria"
"62129" "GH8" 0.962732676962972 "GH" "Forest" 3 "Bacteria"
"62130" "GH8" 0.910130051416032 "GH" "Forest" 3 "Bacteria"
"62131" "GH8" 0.965789026259503 "GH" "Forest" 3 "Bacteria"
"62132" "GH8" 0.787262609462854 "GH" "Forest" 3 "Bacteria"
"62133" "GH8" 0.979034352239546 "GH" "Forest" 3 "Bacteria"
"62134" "GH8" 0.967023474303606 "GH" "Forest" 3 "Bacteria"
"62135" "GH8" 0.96316987900061 "GH" "Forest" 3 "Bacteria"
"62136" "GH8" 0.936085831600651 "GH" "Forest" 3 "Bacteria"
"62137" "GH8" 0.930631205895898 "GH" "Forest" 3 "Bacteria"
"62138" "GH8" 0.961375870416988 "GH" "Forest" 3 "Bacteria"
"62139" "GH8" 0.946278391157585 "GH" "Forest" 3 "Bacteria"
"62140" "GH8" 0.987204575959337 "GH" "Forest" 3 "Bacteria"
"62141" "GH8" 0.993201853980758 "GH" "Forest" 3 "Bacteria"
"62142" "GH8" 0.986789416004443 "GH" "Forest" 3 "Bacteria"
"62143" "GH8" 0.984834483116088 "GH" "Forest" 3 "Bacteria"
"62144" "GH8" 0.95515795961452 "GH" "Forest" 3 "Bacteria"
"62145" "GH8" 0.964860481613855 "GH" "Forest" 3 "Bacteria"
"62146" "GH8" 0.624623996445639 "GH" "Forest" 3 "Bacteria"
"62147" "GH8" 0.964711997999585 "GH" "Forest" 3 "Bacteria"
"62148" "GH8" 0.972629617425181 "GH" "Forest" 3 "Bacteria"
"62149" "GH8" 0.982470256440642 "GH" "Forest" 3 "Bacteria"
"62150" "GH8" 0.985961346273352 "GH" "Forest" 3 "Bacteria"
"62151" "GH8" 0.997047021575031 "GH" "Forest" 3 "Bacteria"
"62152" "GH8" 0.966062393642294 "GH" "Forest" 3 "Bacteria"
"62153" "GH8" 0.976788216078435 "GH" "Forest" 3 "Bacteria"
"62154" "GH8" 0.82984514408463 "GH" "Forest" 3 "Bacteria"
"62155" "GH8" 0.581361169326041 "GH" "Forest" 3 "Bacteria"
"62156" "GH8" 0.997370715106332 "GH" "Forest" 3 "Bacteria"
"62157" "GH8" 0.713460964593174 "GH" "Forest" 3 "Bacteria"
"62158" "GH8" 0.962896804291214 "GH" "Forest" 3 "Bacteria"
"62159" "GH8" 0.909251274942085 "GH" "Forest" 3 "Bacteria"
"62160" "GH8" 0.968419586292534 "GH" "Forest" 3 "Bacteria"
"62161" "GH8" 0.993468173838768 "GH" "Forest" 3 "Bacteria"
"62162" "GH8" 0.995769475069085 "GH" "Forest" 3 "Bacteria"
"62163" "GH8" 0.9765875163768 "GH" "Forest" 3 "Bacteria"
"62164" "GH8" 0.991532173451905 "GH" "Forest" 3 "Bacteria"
"62165" "GH8" 0.962787048043983 "GH" "Forest" 3 "Bacteria"
"62166" "GH8" 0.979616729986411 "GH" "Forest" 3 "Bacteria"
"62167" "GH8" 0.963822960208205 "GH" "Forest" 3 "Bacteria"
"62168" "GH8" 0.987675164110667 "GH" "Forest" 3 "Bacteria"
"62169" "GH8" 0.851465181604317 "GH" "Forest" 3 "Bacteria"
"62170" "GH8" 0.986183578911723 "GH" "Forest" 3 "Bacteria"
"62171" "GH8" 0.797297977248707 "GH" "Forest" 3 "Bacteria"
"62172" "GH8" 0.878250831061709 "GH" "Forest" 3 "Bacteria"
"62173" "GH8" 0.918232941846575 "GH" "Forest" 3 "Bacteria"
"62174" "GH8" 0.86506901259286 "GH" "Forest" 3 "Bacteria"
"62175" "GH8" 0.963381871908026 "GH" "Forest" 3 "Bacteria"
"62176" "GH8" 0.930190366650907 "GH" "Forest" 3 "Bacteria"
"62177" "GH8" 0.975917899690124 "GH" "Forest" 3 "Bacteria"
"62178" "GH8" 0.987215645506459 "GH" "Forest" 3 "Bacteria"
"62179" "GH8" 0.912884611507525 "GH" "Forest" 3 "Bacteria"
"62180" "GH8" 0.87913177442604 "GH" "Forest" 3 "Bacteria"
"62181" "GH8" 0.903164811083619 "GH" "Forest" 3 "Bacteria"
"62182" "GH8" 0.938529546708129 "GH" "Forest" 3 "Bacteria"
"62183" "GH8" 0.922369827968905 "GH" "Forest" 3 "Bacteria"
"62184" "GH8" 0.911271040488796 "GH" "Forest" 3 "Bacteria"
"62185" "GH8" 0.956658959633138 "GH" "Forest" 3 "Bacteria"
"62186" "GH8" 0.980058253836198 "GH" "Forest" 3 "Bacteria"
"62187" "GH8" 0.873513943049456 "GH" "Forest" 3 "Bacteria"
"62188" "GH8" 0.954431726939853 "GH" "Forest" 3 "Bacteria"
"62189" "GH8" 0.945226931985019 "GH" "Forest" 3 "Bacteria"
"62190" "GH8" 0.938613001360007 "GH" "Forest" 3 "Bacteria"
"62191" "GH8" 0.939782430897263 "GH" "Forest" 3 "Bacteria"
"62192" "GH8" 0.957356540332936 "GH" "Forest" 3 "Bacteria"
"62193" "GH8" 0.947707660333501 "GH" "Forest" 3 "Bacteria"
"62194" "GH8" 0.997692206864413 "GH" "Forest" 3 "Bacteria"
"62195" "GH8" 0.992309720440824 "GH" "Forest" 3 "Bacteria"
"62196" "GH8" 0.990139057050736 "GH" "Forest" 3 "Bacteria"
"62197" "GH8" 0.993131660983177 "GH" "Forest" 3 "Bacteria"
"62198" "GH8" 0.941614387392023 "GH" "Forest" 3 "Bacteria"
"62199" "GH8" 0.781177870532093 "GH" "Forest" 3 "Bacteria"
"62200" "GH8" 0.880876724028732 "GH" "Forest" 3 "Bacteria"
"62201" "GH8" 0.96738339892651 "GH" "Forest" 3 "Bacteria"
"62202" "GH8" 0.975906829993057 "GH" "Forest" 3 "Bacteria"
"62203" "GH8" 0.999311405513482 "GH" "Forest" 3 "Bacteria"
"62204" "GH8" 0.988245936804375 "GH" "Forest" 3 "Bacteria"
"62205" "GH8" 0.856241535859264 "GH" "Forest" 3 "Bacteria"
"62206" "GH8" 0.976262270087423 "GH" "Forest" 3 "Bacteria"
"62207" "GH8" 0.972503443585268 "GH" "Forest" 3 "Bacteria"
"62208" "GH8" 0.927008507620857 "GH" "Forest" 3 "Bacteria"
"62209" "GH8" 0.826605645890676 "GH" "Forest" 3 "Bacteria"
"62210" "GH8" 0.845629606519497 "GH" "Forest" 3 "Bacteria"
"62211" "GH8" 0.987047277150249 "GH" "Forest" 3 "Bacteria"
"62212" "GH8" 0.905745876319318 "GH" "Forest" 3 "Bacteria"
"62213" "GH8" 0.986953034672062 "GH" "Forest" 3 "Bacteria"
"62214" "GH8" 0.990304828251448 "GH" "Forest" 3 "Bacteria"
"62215" "GH8" 0.908115519300345 "GH" "Forest" 3 "Bacteria"
"62216" "GH8" 0.760738133575958 "GH" "Forest" 3 "Bacteria"
"62217" "GH8" 0.979398137626522 "GH" "Forest" 3 "Bacteria"
"62218" "GH8" 0.67193543293251 "GH" "Forest" 3 "Bacteria"
"62219" "GH8" 0.789895711837972 "GH" "Forest" 3 "Bacteria"
"62220" "GH8" 0.933154654117142 "GH" "Forest" 3 "Bacteria"
"62221" "GH8" 0.76509091875987 "GH" "Forest" 3 "Bacteria"
"62222" "GH8" 0.979650631529338 "GH" "Forest" 3 "Bacteria"
"62223" "GH8" 0.911592828047161 "GH" "Forest" 3 "Bacteria"
"62224" "GH8" 0.933055676226696 "GH" "Forest" 3 "Bacteria"
"62225" "GH8" 0.950423793043811 "GH" "Forest" 3 "Bacteria"
"62226" "GH8" 0.941461485210539 "GH" "Forest" 3 "Bacteria"
"62227" "GH8" 0.914422663883535 "GH" "Forest" 3 "Bacteria"
"62228" "GH8" 0.807158174659978 "GH" "Forest" 3 "Bacteria"
"62229" "GH8" 0.95929135801185 "GH" "Forest" 3 "Bacteria"
"62230" "GH8" 0.983999814106435 "GH" "Forest" 3 "Bacteria"
"62231" "GH8" 0.957445642231645 "GH" "Forest" 3 "Bacteria"
"62232" "GH8" 0.706852644974983 "GH" "Forest" 3 "Bacteria"
"62233" "GH8" 0.917768260041652 "GH" "Forest" 3 "Bacteria"
"62234" "GH8" 0.931379194322545 "GH" "Forest" 3 "Bacteria"
"62235" "GH8" 0.840801254723914 "GH" "Forest" 3 "Bacteria"
"62236" "GH8" 0.871440173163062 "GH" "Forest" 3 "Bacteria"
"62237" "GH8" 0.603867366104229 "GH" "Forest" 3 "Bacteria"
"62238" "GH8" 0.890596168115953 "GH" "Forest" 3 "Bacteria"
"62239" "GH8" 0.984856019918313 "GH" "Forest" 3 "Bacteria"
"62240" "GH8" 0.919327129212322 "GH" "Forest" 3 "Bacteria"
"62241" "GH8" 0.746667557439027 "GH" "Forest" 3 "Bacteria"
"62242" "GH8" 0.978790311575639 "GH" "Forest" 3 "Bacteria"
"62243" "GH8" 0.878910547263768 "GH" "Forest" 3 "Bacteria"
"62244" "GH8" 0.944538213065885 "GH" "Forest" 3 "Bacteria"
"62245" "GH8" 0.973263886204711 "GH" "Forest" 3 "Bacteria"
"62246" "GH8" 0.985730075432283 "GH" "Forest" 3 "Bacteria"
"62247" "GH8" 0.952238349189578 "GH" "Forest" 3 "Bacteria"
"62248" "GH8" 0.954481137219669 "GH" "Forest" 3 "Bacteria"
"62249" "GH8" 0.922658600117769 "GH" "Forest" 3 "Bacteria"
"62250" "GH8" 0.997288300031876 "GH" "Forest" 3 "Bacteria"
"62251" "GH8" 0.933247034817094 "GH" "Forest" 3 "Bacteria"
"62252" "GH8" 0.963117724591474 "GH" "Forest" 3 "Bacteria"
"62253" "GH8" 0.985274040230325 "GH" "Forest" 3 "Bacteria"
"62254" "GH8" 0.971085048935034 "GH" "Forest" 3 "Bacteria"
"62255" "GH8" 0.911108755249723 "GH" "Forest" 3 "Bacteria"
"62256" "GH8" 0.968922514113624 "GH" "Forest" 3 "Bacteria"
"62257" "GH8" 0.977614708778863 "GH" "Forest" 3 "Bacteria"
"62258" "GH8" 0.988799927644433 "GH" "Forest" 3 "Bacteria"
"62259" "GH8" 0.994046242862506 "GH" "Forest" 3 "Bacteria"
"62260" "GH8" 0.982489778313976 "GH" "Forest" 3 "Bacteria"
"62261" "GH8" 0.935662068282999 "GH" "Forest" 3 "Bacteria"
"62262" "GH8" 0.944501948254087 "GH" "Forest" 3 "Bacteria"
"62263" "GH8" 0.996382705650952 "GH" "Forest" 3 "Bacteria"
"62264" "GH8" 0.966013487878102 "GH" "Forest" 3 "Bacteria"
"62265" "GH8" 0.985948112517514 "GH" "Forest" 3 "Bacteria"
"62266" "GH8" 0.993863705464451 "GH" "Forest" 3 "Bacteria"
"62267" "GH8" 0.948646785707734 "GH" "Forest" 3 "Bacteria"
"62268" "GH8" 0.874800840412391 "GH" "Forest" 3 "Bacteria"
"62269" "GH8" 0.957685786376292 "GH" "Forest" 3 "Bacteria"
"62270" "GH8" 0.786030212284943 "GH" "Forest" 3 "Bacteria"
"62271" "GH8" 0.986413802532158 "GH" "Forest" 3 "Bacteria"
"62272" "GH8" 0.891715824313458 "GH" "Forest" 3 "Bacteria"
"62273" "GH8" 0.784706203474385 "GH" "Forest" 3 "Bacteria"
"62274" "GH8" 0.659194915924458 "GH" "Forest" 3 "Bacteria"
"62275" "GH8" 0.926300825543416 "GH" "Forest" 3 "Bacteria"
"62276" "GH8" 0.947031362157023 "GH" "Forest" 3 "Bacteria"
"62277" "GH8" 0.850619421827055 "GH" "Forest" 3 "Bacteria"
"62278" "GH8" 0.873952511728034 "GH" "Forest" 3 "Bacteria"
"62279" "GH87" 0.793527239199175 "GH" "Forest" 3 "Bacteria"
"62280" "GH87" 0.965097761529158 "GH" "Forest" 3 "Bacteria"
"62281" "GH87" 0.971545306840463 "GH" "Forest" 3 "Bacteria"
"62282" "GH87" 0.930584202675717 "GH" "Forest" 3 "Bacteria"
"62283" "GH87" 0.978190055536754 "GH" "Forest" 3 "Bacteria"
"62284" "GH87" 0.81735430452546 "GH" "Forest" 3 "Bacteria"
